"id","h_year","age","year_birth","height"
11058,1832,32,1800,62
11059,1832,26,1806,59
11060,1832,18,1814,59
11061,1832,22,1810,59.25
11062,1832,19,1813,61.25
11063,1832,25,1807,60.5
11064,1832,28,1804,60.5
11065,1832,20,1812,61.5
11066,1832,20,1812,62
11067,1832,22,1810,60.5
11068,1832,38,1794,58
11069,1832,40,1792,57.75
11070,1832,20,1812,65
11071,1832,37,1795,59
11072,1832,20,1812,64.25
11073,1832,23,1809,62.5
11074,1832,21,1811,60.75
11075,1832,35,1797,61
11076,1832,17,1815,57.5
11077,1832,29,1803,62.75
11193,1832,53,1779,62.5
11194,1831,42,1789,58
11195,1832,50,1782,62.25
11196,1832,18,1814,60.5
11197,1832,24,1808,63.25
11198,1832,18,1814,61.25
11199,1832,39,1793,62.75
11200,1832,18,1814,60.5
11201,1832,19,1813,60
11202,1832,32,1800,59.5
11203,1832,26,1806,58
11204,1832,24,1808,59
11205,1832,22,1810,62
11206,1832,20,1812,57
11207,1832,28,1804,63
11208,1832,60,1772,68
11209,1832,29,1803,59
11210,1832,25,1807,61.25
11211,1832,24,1808,62.75
11212,1832,55,1777,58
11213,1832,40,1792,62
11214,1832,24,1808,63.5
11215,1832,25,1807,61.75
11216,1832,17,1815,60
11217,1832,26,1806,63
11218,1832,28,1804,59
11219,1832,23,1809,60.75
11220,1832,17,1815,57.5
11221,1832,17,1815,61.75
11222,1832,17,1815,56.75
11223,1832,24,1808,62.25
11224,1831,40,1791,59.75
11225,1832,29,1803,58.25
11226,1832,22,1810,61.5
11227,1832,17,1815,60.25
11228,1832,25,1807,63.25
11229,1832,18,1814,60.25
11230,1832,28,1804,58.25
11231,1832,19,1813,64
11232,1832,20,1812,61.5
11233,1832,33,1799,59.75
11234,1832,27,1805,58.75
11235,1832,35,1797,57.5
11236,1832,28,1804,62.75
11237,1832,30,1802,58.5
11238,1832,19,1813,60.75
11239,1832,35,1797,63.75
11240,1832,20,1812,61
11241,1832,25,1807,60.75
11242,1832,23,1809,64.25
11243,1832,22,1810,60.25
11244,1832,18,1814,59.75
11245,1832,25,1807,63.75
11246,1832,17,1815,58
11247,1832,18,1814,60.25
11248,1832,28,1804,60.5
11249,1832,22,1810,51.25
11250,1832,17,1815,59.25
11251,1832,27,1805,61
11252,1832,22,1810,62
11253,1832,19,1813,60.25
11254,1832,24,1808,59.5
11255,1832,22,1810,60.75
11256,1830,41,1789,56.75
11257,1832,19,1813,60.25
11258,1832,28,1804,61.25
11259,1832,25,1807,58.5
11260,1832,25,1807,62.5
11261,1832,24,1808,58.5
11262,1832,24,1808,60
11263,1832,18,1814,59.75
11264,1832,23,1809,62.25
11265,1832,32,1800,61.25
11266,1832,30,1802,61.5
11267,1832,19,1813,62.75
11268,1832,15,1817,58.25
11269,1832,20,1812,63
11270,1832,35,1797,59.5
11271,1832,31,1801,66
11272,1832,44,1788,59.5
11273,1831,35,1796,59
11274,1832,19,1813,60.5
11275,1832,18,1814,60
11276,1832,18,1814,61.5
11277,1832,39,1793,59.75
11278,1832,32,1800,62
11279,1831,23,1808,59.25
11280,1832,30,1802,60
11281,1832,20,1812,62.25
11282,1832,27,1805,62.25
11283,1832,22,1810,62
11284,1832,15,1817,56.5
11285,1832,24,1808,58
11286,1831,37,1794,56
11287,1832,29,1803,63.25
11288,1832,19,1813,57.25
11289,1832,50,1782,62.5
11290,1832,20,1812,59.5
11291,1832,30,1802,59
11292,1832,27,1805,61.75
11293,1832,27,1805,61.5
11294,1832,18,1814,55.75
11295,1832,19,1813,58.5
11296,1832,23,1809,64
11297,1832,17,1815,61
11298,1832,19,1813,60.5
11299,1832,22,1810,63
11300,1832,20,1812,61.5
11301,1832,40,1792,59.25
11302,1832,36,1796,61.25
11303,1832,30,1802,61
11304,1832,22,1810,59.75
11305,1832,25,1807,63.25
11306,1832,26,1806,63.75
11307,1832,30,1802,59.5
11308,1832,21,1811,60
11309,1832,22,1810,60
11310,1832,30,1802,62.75
11311,1832,21,1811,60
11312,1832,22,1810,60.5
11313,1833,48,1785,59
11314,1832,24,1808,61.25
11315,1833,22,1811,57
11316,1833,20,1813,64.5
11317,1833,34,1799,60.25
11318,1832,17,1815,59.25
11319,1833,37,1796,60.25
11320,1833,22,1811,59.25
11321,1833,44,1789,59.25
11323,1832,25,1807,60.5
11324,1832,22,1810,62.25
11325,1833,50,1783,60.5
11326,1833,27,1806,58.25
11327,1832,22,1810,66
11328,1833,49,1784,61.5
11329,1833,19,1814,63
11330,1832,46,1786,61.25
11331,1832,21,1811,58.5
11332,1833,34,1799,58
11333,1832,21,1811,62.75
11334,1832,41,1791,63.25
11335,1833,21,1812,58.5
11337,1833,22,1811,61.5
11338,1833,27,1806,61.25
11339,1833,26,1807,61
11340,1832,31,1801,60.5
11341,1832,19,1813,62.5
11342,1833,26,1807,58.25
11343,1833,15,1818,59
11344,1832,27,1805,59
11345,1833,22,1811,58.75
11346,1832,26,1806,62
11347,1832,29,1803,59.75
11348,1832,24,1808,63
11349,1833,20,1813,60.5
11351,1833,49,1784,61.25
11352,1833,26,1807,64.5
11354,1833,15,1818,56.5
11355,1832,29,1803,59.5
11356,1832,32,1800,62
11357,1833,18,1815,63.5
11358,1833,26,1807,60
11360,1833,20,1813,62.25
11361,1832,27,1805,56.75
11362,1833,28,1805,62
11363,1832,33,1799,63.25
11364,1832,18,1814,60.75
11365,1833,21,1812,58
11366,1833,34,1799,59.25
11367,1832,17,1815,59
11368,1832,14,1818,58
11369,1832,15,1817,58.5
11370,1833,18,1815,60.25
11371,1833,20,1813,61
11372,1833,38,1795,61.75
11373,1832,30,1802,60.5
11374,1833,16,1817,59.5
11375,1833,26,1807,60.75
11376,1832,38,1794,61.5
11377,1832,22,1810,67.25
11378,1832,16,1816,62.25
11379,1832,29,1803,61.75
11380,1833,23,1810,65.25
11382,1833,27,1806,62
11383,1832,46,1786,63.25
11384,1833,26,1807,61
11385,1832,21,1811,61.75
11386,1832,31,1801,61.75
11387,1833,21,1812,60.25
11388,1833,40,1793,57.75
11389,1833,34,1799,58.75
11390,1832,21,1811,63.75
11391,1832,45,1787,59.25
11392,1832,19,1813,61.25
11393,1832,19,1813,58
11395,1832,19,1813,61.75
11396,1832,25,1807,64
11397,1833,33,1800,57
11398,1833,53,1780,62
11399,1833,25,1808,61.5
11400,1832,44,1788,60.5
11402,1833,18,1815,54.5
11403,1833,22,1811,62.75
11405,1832,16,1816,60.5
11406,1832,27,1805,61
11407,1833,26,1807,60.75
11408,1832,20,1812,56.25
11409,1832,27,1805,61.5
11410,1832,38,1794,59.5
11411,1833,28,1805,60.75
11412,1833,38,1795,59
11413,1832,23,1809,57.75
11414,1832,28,1804,62.25
11415,1832,36,1796,61.25
11416,1832,22,1810,57
11417,1832,49,1783,57.5
11418,1832,57,1775,61.5
11419,1833,20,1813,61
11420,1833,24,1809,59.5
11421,1832,20,1812,62.25
11422,1833,31,1802,62.25
11423,1832,28,1804,59.5
11424,1833,24,1809,61.25
11425,1833,18,1815,56.5
11426,1833,23,1810,63.25
11428,1833,24,1809,61
11429,1833,18,1815,62.75
11430,1832,30,1802,61.75
11431,1833,34,1799,65
11432,1832,21,1811,59
11433,1833,21,1812,59.25
11434,1832,28,1804,58
11435,1832,17,1815,60.5
11436,1833,20,1813,57.75
11437,1832,30,1802,64.25
11438,1833,21,1812,62.5
11439,1833,22,1811,57.25
11440,1833,17,1816,62.75
11441,1833,16,1817,58.5
11442,1833,27,1806,61.25
11443,1832,23,1809,60.25
11444,1833,20,1813,60.25
11445,1832,16,1816,58.75
11446,1832,33,1799,62.5
11447,1832,23,1809,59
11448,1833,22,1811,61
11449,1833,21,1812,59.75
11450,1832,14,1818,58.25
11451,1833,23,1810,60.25
11452,1832,26,1806,62.75
11453,1832,54,1778,58.25
11454,1831,33,1798,62.25
11455,1832,30,1802,62.25
11456,1833,20,1813,60.75
11457,1832,65,1767,64.5
11458,1832,20,1812,57.75
11459,1833,20,1813,60
11460,1832,17,1815,59.25
11461,1833,24,1809,58.5
11462,1833,21,1812,63
11464,1832,19,1813,58.5
11465,1833,37,1796,57.75
11466,1833,22,1811,60.25
11467,1832,19,1813,59.5
11468,1832,20,1812,58.5
11469,1832,29,1803,60.75
11470,1832,17,1815,60.25
11471,1833,28,1805,54.5
11472,1832,29,1803,58.5
11473,1833,19,1814,60.5
11474,1833,29,1804,61.75
11475,1833,20,1813,57
11477,1833,43,1790,59.75
11478,1833,38,1795,61.75
11479,1833,19,1814,59.75
11480,1833,34,1799,62.25
11481,1832,19,1813,60.75
11482,1833,18,1815,54
11483,1833,27,1806,62
11484,1833,31,1802,58.25
11485,1832,34,1798,59.25
11486,1832,21,1811,64.25
11487,1833,19,1814,61.5
11488,1832,26,1806,62
11489,1833,23,1810,60
11490,1832,19,1813,59
11491,1832,15,1817,57.75
11622,1833,9,1824,52
11623,1833,12,1821,57
11625,1833,35,1798,61.25
11626,1833,28,1805,59.25
11627,1833,23,1810,60.75
11628,1833,20,1813,57.25
11629,1833,20,1813,60.25
11630,1833,25,1808,62.75
11631,1833,19,1814,64
11632,1833,37,1796,61.5
11633,1833,20,1813,62.5
11634,1833,25,1808,59
11635,1833,26,1807,58
11636,1833,15,1818,60
11637,1833,20,1813,60.75
11638,1833,22,1811,61
11639,1833,23,1810,66
11640,1833,21,1812,58.25
11641,1833,35,1798,59
11642,1833,60,1773,61.25
11643,1833,22,1811,60
11644,1833,14,1819,59.75
11645,1833,21,1812,62
11646,1833,33,1800,60
11648,1833,34,1799,58
11649,1833,32,1801,60
11650,1833,21,1812,64.5
11651,1833,19,1814,61.5
11652,1833,24,1809,68.25
11653,1833,22,1811,61.75
11654,1833,30,1803,60.5
11655,1833,20,1813,60.5
11656,1833,15,1818,55.75
11657,1833,25,1808,60.25
11658,1833,20,1813,55.75
11659,1833,35,1798,62.5
11660,1833,19,1814,61.25
11661,1833,32,1801,63.5
11663,1833,21,1812,65.5
11664,1833,20,1813,58
11665,1833,31,1802,61
11666,1833,26,1807,63.5
11667,1833,23,1810,64
11668,1833,18,1815,61
11669,1833,25,1808,61.5
11670,1833,20,1813,61.25
11671,1833,21,1812,62.75
11672,1833,36,1797,59.5
11673,1833,23,1810,62
11674,1833,18,1815,60.75
11675,1833,23,1810,63
11676,1833,41,1792,61
11677,1833,21,1812,59.25
11678,1833,33,1800,60
11679,1833,28,1805,62
11680,1833,25,1808,59.5
11681,1833,55,1778,61.25
11682,1833,40,1793,61
11683,1833,25,1808,54.5
11684,1833,25,1808,60.25
11686,1833,15,1818,59
11687,1833,14,1819,55.25
11688,1833,22,1811,60.5
11689,1833,27,1806,62
11690,1833,29,1804,59.75
11691,1833,18,1815,60.5
11692,1833,23,1810,59.25
11693,1833,29,1804,61.5
11694,1833,41,1792,60.5
11695,1833,25,1808,61.25
11696,1833,19,1814,59.25
11697,1833,33,1800,60
11698,1833,23,1810,60
11699,1833,22,1811,59
11700,1833,35,1798,61
11701,1833,18,1815,61.5
11702,1833,17,1816,58.25
11703,1833,18,1815,61.5
11704,1833,24,1809,66
11705,1833,23,1810,61.25
11706,1833,20,1813,65.5
11707,1833,22,1811,60.5
11708,1833,31,1802,59.75
11709,1833,19,1814,62.5
11710,1833,18,1815,60.5
11711,1833,28,1805,61.25
11712,1833,18,1815,59.75
11713,1833,24,1809,65.75
11714,1833,27,1806,62.25
11715,1833,21,1812,64.25
11716,1833,25,1808,60.75
11717,1833,20,1813,59
11718,1833,20,1813,60
11719,1833,28,1805,58.5
11720,1833,15,1818,57.5
11721,1833,28,1805,62.5
11722,1833,21,1812,56.5
11723,1833,23,1810,64
11724,1833,19,1814,59.75
11725,1833,20,1813,60
11726,1833,19,1814,66
11727,1833,25,1808,61.5
11728,1833,30,1803,56.75
11729,1833,40,1793,57.5
11730,1833,36,1797,59.5
11731,1833,21,1812,61.5
11732,1832,50,1782,60.25
11733,1833,18,1815,59.25
11734,1833,31,1802,60
11735,1833,19,1814,63.75
11736,1833,29,1804,60.75
11737,1833,24,1809,59.25
11738,1833,21,1812,58.25
11739,1833,21,1812,59.25
11740,1833,18,1815,59.25
11741,1833,43,1790,64
11742,1833,27,1806,65.5
11743,1833,29,1804,60
11744,1833,41,1792,67.5
11745,1833,40,1793,60.75
11746,1833,44,1789,62
11747,1833,32,1801,58.5
11748,1833,22,1811,60.25
11749,1833,28,1805,60.5
11750,1833,19,1814,59.75
11751,1833,26,1807,60.25
11752,1833,24,1809,63.25
11753,1833,20,1813,58.75
11754,1833,41,1792,60.25
11755,1833,34,1799,61.75
11756,1833,27,1806,63
11757,1833,18,1815,62
11758,1833,19,1814,62.75
11759,1833,24,1809,62.5
11760,1833,21,1812,63.5
11761,1833,26,1807,65.5
11762,1833,30,1803,64
11763,1833,23,1810,61
11764,1833,21,1812,58
11925,1833,27,1806,61
11926,1833,24,1809,60.5
11927,1833,15,1818,59.5
11928,1832,24,1808,63
11929,1833,15,1818,58.75
11930,1832,23,1809,61.5
11931,1833,22,1811,57.25
11932,1833,22,1811,59
11933,1833,33,1800,63.5
11934,1833,29,1804,61
11935,1833,25,1808,62
11936,1833,20,1813,58.5
11937,1832,50,1782,59
11938,1832,22,1810,64.5
11939,1833,42,1791,60.5
11940,1833,19,1814,59.5
11941,1832,22,1810,61
11942,1833,25,1808,63.25
11943,1833,30,1803,63.25
11944,1833,23,1810,60.75
11945,1833,17,1816,61.5
11947,1833,21,1812,61.75
11948,1833,22,1811,65
11949,1832,22,1810,58.75
11950,1833,19,1814,64.75
11951,1833,45,1788,62.75
11952,1833,20,1813,60.5
11953,1833,40,1793,57
11954,1833,20,1813,63.5
11955,1833,27,1806,58
11956,1833,54,1779,60.75
11957,1833,25,1808,62.75
11958,1833,20,1813,59.75
11959,1833,51,1782,64
11960,1833,23,1810,58.5
11961,1833,17,1816,62.5
11962,1833,19,1814,63.5
11963,1833,28,1805,59.75
11964,1832,30,1802,58.25
11965,1832,17,1815,58
11966,1833,22,1811,61.5
11967,1833,20,1813,64
11968,1833,22,1811,61.25
11969,1833,29,1804,63
11970,1833,23,1810,62.25
11971,1833,28,1805,60.25
11972,1833,21,1812,65.25
11973,1833,22,1811,62.25
11974,1833,38,1795,61
11975,1833,40,1793,63.25
11976,1833,60,1773,57
11977,1832,25,1807,60
11978,1832,35,1797,60.75
11979,1833,26,1807,60
11980,1833,17,1816,60
11981,1833,19,1814,59.25
11982,1833,23,1810,62
11983,1833,14,1819,70.75
11984,1833,27,1806,62.75
11985,1832,31,1801,64.5
11986,1833,20,1813,61.25
11987,1833,20,1813,62.5
11988,1833,27,1806,61
11989,1833,34,1799,62.75
11990,1832,24,1808,61.75
11991,1833,19,1814,60.25
11992,1832,30,1802,62.5
11993,1833,22,1811,60.75
11994,1833,46,1787,61.5
11995,1833,23,1810,58.75
11996,1833,25,1808,59.5
11997,1833,19,1814,62.5
11998,1833,45,1788,61
11999,1832,28,1804,61.75
12000,1832,28,1804,58
12001,1833,30,1803,58.5
12002,1833,21,1812,57.5
12003,1833,32,1801,62.25
12004,1833,30,1803,60.5
12005,1833,30,1803,60.5
12006,1833,50,1783,61
12007,1833,17,1816,59.75
12008,1833,30,1803,61
12009,1833,19,1814,62.5
12010,1832,21,1811,63.25
12011,1833,36,1797,62.75
12012,1832,25,1807,63
12013,1833,35,1798,61
12014,1833,50,1783,65
12015,1833,31,1802,62
12016,1833,31,1802,60.75
12017,1833,20,1813,61.75
12018,1833,28,1805,61.5
12019,1833,23,1810,60
12020,1833,27,1806,62
12021,1833,16,1817,57
12022,1833,23,1810,59
12023,1833,40,1793,59
12024,1833,21,1812,54.25
12025,1833,26,1807,60.75
12026,1833,60,1773,63
12027,1832,21,1811,59.25
12028,1833,60,1773,56.75
12029,1833,18,1815,61.5
12030,1833,40,1793,61
12031,1833,28,1805,64.25
12032,1833,27,1806,57
12033,1833,34,1799,61
12034,1832,30,1802,63.25
12035,1833,32,1801,57.25
12036,1833,19,1814,61
12037,1833,37,1796,60
12038,1833,32,1801,62
12039,1833,30,1803,62.75
12040,1833,30,1803,55.5
12041,1832,27,1805,63.25
12042,1833,35,1798,63
12043,1832,24,1808,63.25
12044,1833,31,1802,62.75
12045,1833,23,1810,60.75
12046,1833,30,1803,70.75
12047,1833,24,1809,60.75
12048,1833,40,1793,65.25
12049,1832,18,1814,61.25
12050,1833,50,1783,57.25
12051,1833,25,1808,60.75
12052,1833,19,1814,60
12053,1833,30,1803,59.25
12054,1833,26,1807,63.75
12055,1833,23,1810,59.25
12056,1833,30,1803,60.75
12057,1833,22,1811,61.5
12058,1833,20,1813,61.5
12059,1833,15,1818,59.75
12060,1833,30,1803,63.75
12061,1833,24,1809,61.25
12062,1833,18,1815,61.75
12063,1833,16,1817,60.5
12064,1833,26,1807,61.5
12065,1833,15,1818,58.25
12066,1833,32,1801,61.5
12067,1832,26,1806,60.5
12068,1833,24,1809,63
12069,1833,24,1809,62.75
12070,1833,14,1819,54.5
12072,1832,26,1806,61.5
12073,1832,21,1811,60.5
12074,1833,24,1809,62
12075,1833,20,1813,61.5
12076,1833,17,1816,60.5
12078,1833,45,1788,60.5
12079,1833,60,1773,61.75
12080,1833,20,1813,64.5
12081,1833,25,1808,58
12082,1833,23,1810,64.25
12083,1833,17,1816,62.5
12084,1833,24,1809,62.5
12085,1833,25,1808,60.5
12086,1832,25,1807,63.25
12087,1833,22,1811,61.5
12088,1832,33,1799,59.75
12089,1833,25,1808,62
12090,1833,23,1810,61
12091,1833,35,1798,60.75
12092,1833,19,1814,59
12094,1832,25,1807,58.5
12095,1833,24,1809,62
12096,1832,23,1809,60.25
12097,1833,22,1811,61
12098,1833,20,1813,61.5
12099,1833,20,1813,61.5
12100,1833,24,1809,58
12101,1834,26,1808,60.5
12102,1834,24,1810,61
12103,1834,34,1800,59.75
12104,1834,21,1813,62
12105,1834,43,1791,62.5
12106,1833,40,1793,59
12107,1834,18,1816,63
12108,1834,18,1816,58.5
12109,1833,27,1806,62.75
12110,1834,29,1805,59.25
12111,1834,27,1807,59.25
12112,1834,22,1812,62
12113,1833,30,1803,61.75
12114,1833,29,1804,59.5
12115,1834,26,1808,61.5
12116,1834,23,1811,65.5
12117,1833,19,1814,61
12118,1834,19,1815,55.5
12119,1834,40,1794,60.5
12120,1833,20,1813,65.25
12121,1834,29,1805,61.5
12122,1834,23,1811,64.5
12123,1834,34,1800,64
12124,1833,23,1810,63.75
12125,1834,25,1809,65.5
12126,1834,41,1793,60
12127,1834,38,1796,62.5
12128,1834,20,1814,60.5
12129,1834,23,1811,64.5
12130,1834,28,1806,61
12131,1834,23,1811,57.75
12132,1834,55,1779,60.5
12133,1834,35,1799,57.75
12134,1834,17,1817,59.5
12135,1834,23,1811,59.5
12136,1834,29,1805,61
12137,1834,23,1811,60
12138,1834,22,1812,63
12139,1834,29,1805,60
12140,1834,25,1809,60.5
12141,1833,28,1805,62
12142,1834,22,1812,60
12143,1834,21,1813,60.25
12144,1834,30,1804,58.5
12145,1834,18,1816,61.5
12146,1834,18,1816,62
12147,1834,46,1788,64.25
12148,1833,25,1808,59.25
12149,1834,29,1805,65.75
12150,1833,28,1805,61
12151,1834,24,1810,66.5
12152,1833,26,1807,61.5
12153,1833,32,1801,59.25
12154,1834,45,1789,59.25
12155,1834,24,1810,61.5
12156,1833,24,1809,60.5
12157,1834,38,1796,64.25
12158,1834,22,1812,55.5
12159,1834,23,1811,59.75
12160,1833,19,1814,60.25
12161,1834,22,1812,64.25
12162,1834,24,1810,57.25
12163,1834,26,1808,61.25
12164,1834,17,1817,60.5
12165,1834,19,1815,62.5
12166,1834,22,1812,61
12167,1834,20,1814,60.25
12168,1834,28,1806,62
12169,1834,38,1796,59.25
12170,1834,26,1808,61.25
12171,1834,21,1813,60.75
12172,1833,18,1815,57.75
12173,1834,32,1802,59.75
12174,1834,30,1804,58.5
12175,1834,30,1804,57
12176,1833,30,1803,61.25
12177,1834,45,1789,59.25
12178,1833,18,1815,60
12179,1834,20,1814,59.25
12180,1834,18,1816,59.5
12181,1834,35,1799,65.5
12182,1833,15,1818,56.75
12183,1834,39,1795,62
12184,1834,34,1800,62.75
12185,1833,24,1809,64
12186,1833,17,1816,63
12187,1834,26,1808,57.75
12188,1834,20,1814,60.75
12189,1834,22,1812,61.5
12190,1833,16,1817,56
12191,1833,26,1807,60
12192,1834,30,1804,63.25
12193,1834,21,1813,58.5
12194,1833,18,1815,61
12195,1834,19,1815,59
12196,1834,25,1809,60.5
12197,1834,41,1793,64
12198,1834,33,1801,60
12199,1834,47,1787,61.25
12200,1834,24,1810,60.25
12201,1834,21,1813,61.25
12202,1834,25,1809,63.25
12203,1834,22,1812,62
12204,1834,19,1815,61.75
12205,1834,17,1817,60
12206,1834,29,1805,66
12207,1833,21,1812,64.5
12208,1834,23,1811,58.25
12209,1834,22,1812,56
12210,1834,21,1813,59
12211,1834,40,1794,60.25
12212,1834,26,1808,62.5
12213,1833,33,1800,59.5
12214,1834,21,1813,60
12215,1834,30,1804,61
12216,1834,46,1788,65.25
12217,1834,27,1807,58.75
12218,1834,31,1803,60.5
12219,1834,19,1815,59
12220,1834,30,1804,67
12221,1834,40,1794,60
12222,1834,12,1822,50
12223,1834,24,1810,61.25
12224,1834,14,1820,56.75
12225,1834,26,1808,60
12226,1834,20,1814,62.5
12227,1834,29,1805,60
12228,1833,26,1807,65
12229,1834,34,1800,59.75
12230,1834,24,1810,63
12231,1834,49,1785,60.5
12232,1834,42,1792,61
12233,1834,26,1808,61.5
12234,1833,27,1806,63.25
12235,1834,36,1798,59.25
12236,1834,20,1814,66.25
12237,1834,28,1806,65.25
12238,1834,30,1804,60.25
12239,1834,38,1796,64
12240,1834,16,1818,57.5
12241,1834,12,1822,52
12242,1834,29,1805,61
12243,1834,28,1806,63
12244,1834,21,1813,56.75
12251,1832,34,1798,62.5
12429,1834,26,1808,62.5
12430,1834,39,1795,60
12431,1835,50,1785,61.5
12432,1835,22,1813,59
12433,1835,40,1795,61
12434,1835,35,1800,59
12435,1834,20,1814,65.5
12436,1834,41,1793,58.75
12437,1834,19,1815,61.75
12438,1835,25,1810,58.75
12439,1835,22,1813,59
12441,1835,20,1815,59
12442,1835,22,1813,55.25
12443,1834,26,1808,61.25
12444,1835,23,1812,58.5
12445,1834,20,1814,60.25
12447,1834,26,1808,62.25
12448,1835,44,1791,61.25
12449,1835,21,1814,62
12451,1834,30,1804,62.25
12452,1834,27,1807,63.25
12453,1834,50,1784,61
12454,1835,29,1806,60.25
12455,1835,38,1797,62
12456,1835,18,1817,55
12457,1834,34,1800,64.5
12458,1834,20,1814,64
12459,1835,52,1783,60.75
12460,1834,22,1812,57.25
12461,1834,34,1800,61.5
12462,1834,21,1813,62
12463,1834,24,1810,59.75
12464,1835,25,1810,60.25
12465,1834,40,1794,62.25
12466,1835,29,1806,57.5
12468,1834,48,1786,61.25
12469,1834,50,1784,60.75
12470,1834,25,1809,60
12471,1834,20,1814,62.25
12472,1835,25,1810,62.25
12473,1835,24,1811,54.75
12474,1835,20,1815,63.75
12475,1834,21,1813,58.25
12476,1835,20,1815,61
12477,1834,28,1806,72.25
12478,1834,49,1785,61
12479,1834,16,1818,55
12480,1835,24,1811,62.25
12481,1834,20,1814,58
12482,1835,20,1815,60
12483,1835,26,1809,59.75
12484,1834,28,1806,59
12485,1835,17,1818,56.5
12486,1835,37,1798,61
12487,1834,20,1814,61.5
12488,1835,14,1821,56.75
12490,1834,25,1809,60.5
12491,1834,19,1815,58
12492,1834,27,1807,58
12493,1835,26,1809,62.5
12494,1834,29,1805,60
12495,1835,23,1812,61.5
12496,1835,55,1780,65
12497,1835,22,1813,61.75
12498,1835,32,1803,63.5
12499,1835,20,1815,59
12500,1835,25,1810,60
12502,1835,25,1810,62
12503,1835,31,1804,62
12506,1835,23,1812,61.5
12507,1835,17,1818,60
12508,1834,46,1788,63.5
12509,1835,52,1783,60.5
12510,1834,20,1814,57.25
12513,1835,38,1797,62
12514,1835,20,1815,62
12515,1835,20,1815,59.75
12516,1834,29,1805,60.75
12518,1834,23,1811,60.5
12519,1834,20,1814,59.75
12520,1835,22,1813,62
12521,1834,28,1806,61.25
12522,1835,45,1790,57
12523,1835,20,1815,58.5
12524,1835,19,1816,62.5
12525,1834,20,1814,59.75
12526,1834,25,1809,73.5
12527,1834,37,1797,57
12528,1835,17,1818,60
12529,1835,34,1801,63
12530,1834,24,1810,60.25
12531,1834,27,1807,64
12532,1835,20,1815,60.75
12533,1835,17,1818,58
12534,1835,28,1807,60.75
12535,1835,50,1785,59.75
12536,1834,30,1804,59
12537,1834,20,1814,62.5
12538,1835,51,1784,62
12539,1834,28,1806,60.75
12540,1834,20,1814,56.75
12541,1834,21,1813,63.5
12542,1834,23,1811,64
12543,1835,19,1816,62
12544,1834,24,1810,60
12545,1835,25,1810,62
12546,1834,20,1814,58
12547,1835,26,1809,60.5
12548,1835,17,1818,59.5
12549,1834,30,1804,58
12551,1834,25,1809,60.25
12552,1835,22,1813,60.5
12553,1834,23,1811,59.75
12554,1835,50,1785,59.25
12555,1834,28,1806,58
12556,1834,20,1814,60.5
12557,1835,17,1818,63
12558,1834,23,1811,61
12559,1834,22,1812,60.25
12561,1835,27,1808,57.75
12562,1834,37,1797,62
12563,1835,16,1819,59.25
12564,1835,29,1806,61.5
12565,1835,20,1815,58.5
12566,1834,22,1812,62.5
12567,1835,25,1810,60.75
12569,1835,19,1816,60.5
12570,1835,36,1799,60.75
12571,1834,34,1800,62.5
12572,1834,17,1817,57
12573,1835,18,1817,60.5
12574,1834,26,1808,58.5
12575,1835,22,1813,60
12576,1835,19,1816,57.25
12577,1835,20,1815,63.25
12578,1835,21,1814,67
12579,1834,25,1809,60.5
12581,1835,32,1803,57
12582,1835,38,1797,62.5
12583,1835,20,1815,56
12584,1835,24,1811,58.25
12585,1834,31,1803,63
12586,1834,18,1816,59.75
12587,1834,26,1808,62
12588,1835,23,1812,60.5
12589,1834,40,1794,61
12590,1834,32,1802,60
12591,1834,26,1808,61.5
12592,1835,27,1808,64
12593,1834,23,1811,60.5
12594,1835,30,1805,60
12595,1835,24,1811,58.25
12596,1835,38,1797,58.75
12597,1835,30,1805,61
12598,1835,20,1815,55.75
12599,1835,23,1812,63
12600,1834,28,1806,61.25
12601,1834,40,1794,60.25
12602,1834,25,1809,60.25
12603,1835,20,1815,58.25
12604,1834,29,1805,59
12605,1835,18,1817,56.25
12606,1835,20,1815,58
12607,1834,27,1807,61
12608,1834,22,1812,60.5
12609,1835,39,1796,57.75
12610,1835,43,1792,60
12611,1834,51,1783,62.5
12612,1834,25,1809,61.5
12613,1835,25,1810,63.5
12614,1835,26,1809,62.5
12615,1835,22,1813,62.5
12616,1834,46,1788,58
12617,1834,24,1810,61.75
12618,1834,36,1798,61.5
12619,1834,25,1809,63
12620,1834,27,1807,60.5
12621,1835,31,1804,62
12622,1834,36,1798,62
12623,1834,52,1782,62.75
12624,1835,23,1812,65.5
12625,1834,22,1812,63.25
12626,1834,19,1815,61.25
12627,1835,23,1812,61
12628,1835,38,1797,67.5
12629,1835,35,1800,63.5
12630,1834,35,1799,64.5
12631,1835,40,1795,60.5
12632,1835,16,1819,58.25
12633,1835,23,1812,59.75
12634,1835,21,1814,61.75
12635,1835,25,1810,62.75
12636,1835,40,1795,61
12637,1835,61,1774,59.5
12638,1835,35,1800,66
12639,1834,37,1797,56.75
12640,1835,26,1809,61.5
12641,1835,19,1816,56.75
12642,1834,18,1816,58
12643,1835,18,1817,59.25
12644,1835,17,1818,58.5
12645,1834,20,1814,63.75
12646,1834,19,1815,64.75
12647,1834,19,1815,59.5
12648,1834,24,1810,60.75
12649,1835,22,1813,64.5
12650,1835,20,1815,63.75
12651,1835,60,1775,62.5
12652,1835,19,1816,57.5
12653,1835,18,1817,63
